User's ID,ProdID,Rating,Review Count,Category,Brand,Name,ImageURL,Description,Tags
66260,8,0.0,2,"beauty, skin, care, moisturizers, face, moisturizers",paris,LOreal Dermo-Expertise Age Perfect for Mature Skin Night Cream 2.50 oz (Pack of 2),https://i5.walmartimages.com/asr/e85e2e57-189b-4521-8666-b57d96887e1d_1.40fe7c97bc919d9e9dc00f9c247fa944.jpeg,"free, shipping, pack, 2, pack, 2, upc, 071249053201, worth, carelorealactive, ingredients, water, cyclopentasiloxane, glycerin, mineral, oil, myristyl, myristate, shorea, robusta, seed, butter, stearic, acid, palmitic, acid, stearate, glyceryl, stearate, beeswax, ethylhexyl, palmitate, stearate, ammonium, polyacryloyldimethyl, taurate, stearyl, alcohol, tocopheryl, acetate, panthenol, cetyl, alcohol, acrylates, copolymer, triethanolamine, butylene, glycol, hydrolyzed, soy, protein, soluble, collagen, scutellaria, baicalensis, root, extract, morus, bombycis, root, extract, diazolidinyl, urea, methylparaben, butylparaben, fragrancesmooth, gently, face, neck, dermatologist, tested, gentleness, non, comedogenic, wo, nt, clog, pores, multi, action, technology, marine, collagen, age, perfect, night, deeply, moisturizes, skin, advanced, night, dermo, peptide, age, perfect, helps, improve, skin, elasticity, multi, action, benefits, skin, deeply, continuously, hydrated, boosts, skins, strength, resiliency, 4, weeks, smoothes, reduces, appearance, surface, wrinkles, fine, lines","beauty, skin, care, moisturizers, face, moisturizers, paris, free, shipping, pack, 2, pack, 2, upc, 071249053201, worth, carelorealactive, ingredients, water, cyclopentasiloxane, glycerin, mineral, oil, myristyl, myristate, shorea, robusta, seed, butter, stearic, acid, palmitic, acid, stearate, glyceryl, stearate, beeswax, ethylhexyl, palmitate, stearate, ammonium, polyacryloyldimethyl, taurate, stearyl, alcohol, tocopheryl, acetate, panthenol, cetyl, alcohol, acrylates, copolymer, triethanolamine, butylene, glycol, hydrolyzed, soy, protein, soluble, collagen, scutellaria, baicalensis, root, extract, morus, bombycis, root, extract, diazolidinyl, urea, methylparaben, butylparaben, fragrancesmooth, gently, face, neck, dermatologist, tested, gentleness, non, comedogenic, wo, nt, clog, pores, multi, action, technology, marine, collagen, age, perfect, night, deeply, moisturizes, skin, advanced, night, dermo, peptide, age, perfect, helps, improve, skin, elasticity, multi, action, benefits, skin, deeply, continuously, hydrated, boosts, skins, strength, resiliency, 4, weeks, smoothes, reduces, appearance, surface, wrinkles, fine, lines"
73,609,0.0,88,"beauty, beauty, brands, neutrogena, neutrogena, lip, gloss",neutrogena,Neutrogena Moistureshine Lip Gloss,https://i5.walmartimages.com/asr/c6f1a8ac-f9a4-47c1-a3cb-2c68cdaa1467_1.63e4cdfc068094130610316efeb77958.jpeg,,"beauty, beauty, brands, neutrogena, neutrogena, lip, gloss, neutrogena,"
9,549,0.0,0,"beauty, beauty, hair, care, hair, tools, hair, scalp, treatments","bronner, bros",Bronner Brothers Castor Oil Hair Strengthening Creme with Aloe 6 oz (Pack of 2),https://i5.walmartimages.com/asr/fc74de60-0bfe-4036-83a2-fc7217ef5196_1.dd4b022f6687166277dc1184daa90110.jpeg,"free, shipping, pack, 2, pack, 2, upc, 032023015044, castor, oil, recommended, babies, hair, skin, excellent, conditioning, properties, castor, apply, bb, castor, oil, daily, hair, scalp, hair, healthy, conditioned, ingredients, purified, water, canola, oil, mineral, oil, castor, oil, polyquaternium, 32, paraffinum, liquidum, propylene, glycol, isopropyl, myristate, glycerine, dimethicone, aloe, vera, gel, sorbitan, oleate, polysorbate, 80, panthenol, diazolidinyl, urea, iodopropynyl, butylcarbonate, fragrance","beauty, beauty, hair, care, hair, tools, hair, scalp, treatments, bronner, bros, free, shipping, pack, 2, pack, 2, upc, 032023015044, castor, oil, recommended, babies, hair, skin, excellent, conditioning, properties, castor, apply, bb, castor, oil, daily, hair, scalp, hair, healthy, conditioned, ingredients, purified, water, canola, oil, mineral, oil, castor, oil, polyquaternium, 32, paraffinum, liquidum, propylene, glycol, isopropyl, myristate, glycerine, dimethicone, aloe, vera, gel, sorbitan, oleate, polysorbate, 80, panthenol, diazolidinyl, urea, iodopropynyl, butylcarbonate, fragrance"
4,910517,0.0,3,"health, superfoods, cleanses, superfoods, natural, alternatives","gaia, herbs","Gaia Herbs Echinacea Goldenseal Propolis Throat Spray, 1 Fl Oz",https://i5.walmartimages.com/asr/33aaa50a-dd23-4926-a731-6a6beee60129_1.f3ccd8b2a04fcebdd538be36a4bdbe39.jpeg,"echinacea, goldenseal, propolis, throat, spray, supports, healthy, immune, system, response, maintains, healthy, inflammatory, response, occasional, seasonal, stressors, spray, contains, gaia, farm, echinacea, promotes, normal, secretion, nose, eyesgaia, herbs, echinacea, goldenseal, propolis, throat, spray, 1, fl, oz","health, superfoods, cleanses, superfoods, natural, alternatives, gaia, herbs, echinacea, goldenseal, propolis, throat, spray, supports, healthy, immune, system, response, maintains, healthy, inflammatory, response, occasional, seasonal, stressors, spray, contains, gaia, farm, echinacea, promotes, normal, secretion, nose, eyesgaia, herbs, echinacea, goldenseal, propolis, throat, spray, 1, fl, oz"
8,451,5.0,2,"beauty, makeup, face, makeup, face, makeup, brands, rimmel, face, makeup",rimmel,"Rimmel Match Perfection Foundation, 402 Bronze",https://i5.walmartimages.com/asr/23d7db5e-ea46-4486-8b70-fa84cd1ebb5d_1.7b4dc8b78bd05c0e9e1f5dc15cc1a74d.jpeg,"402, bronze, sunscreen, foundation, broad, spectrum, spf, 20, invisible, mistake, proof, foundation, visibly, perfected, healthier, looking, skin, broad, spectrum, spf, 20, weightless, smooth, texture, blends, skins, real, tone, instead, masking, 24hr, moisture, complex, leaves, skin, feeling, hydrated, soft, focus, powders, help, reduce, imperfections, pores, dark, circles, uses, helps, prevent, sunburn, directed, sun, protection, measures, directions, decreases, risk, skin, cancer, early, skin, aging, caused, sun, drug, facts, active, ingredients, purpose, octinoxate, 4, sunscreen, titanium, dioxide, sunscreen, product, features, 24hr, moisture, pore, blurring, effect, invisible, coverage, visibly, perfected, skin","beauty, makeup, face, makeup, face, makeup, brands, rimmel, face, makeup, rimmel, 402, bronze, sunscreen, foundation, broad, spectrum, spf, 20, invisible, mistake, proof, foundation, visibly, perfected, healthier, looking, skin, broad, spectrum, spf, 20, weightless, smooth, texture, blends, skins, real, tone, instead, masking, 24hr, moisture, complex, leaves, skin, feeling, hydrated, soft, focus, powders, help, reduce, imperfections, pores, dark, circles, uses, helps, prevent, sunburn, directed, sun, protection, measures, directions, decreases, risk, skin, cancer, early, skin, aging, caused, sun, drug, facts, active, ingredients, purpose, octinoxate, 4, sunscreen, titanium, dioxide, sunscreen, product, features, 24hr, moisture, pore, blurring, effect, invisible, coverage, visibly, perfected, skin"
333,3,0.0,55,"personal, care, feminine, care, feminine, care",boricap,"BoriCap Boric Acid Vaginal Suppositories, 600 Mg, 30 Ct",https://i5.walmartimages.com/asr/12c7d908-79b0-473d-925e-b978d45209e4_1.ce2994ee9e73b0ce9d762c356f260922.png,"highest, quality, pharmaceutical, grade, boric, acid, powder, produced, fda, gmp, certified, facility, hundreds, doctors, offices, pharmacies, europe, stock, boricap, patients, 1, medical, grade, sandlike, fillers, boricap, capsules, contain, colors, protection, boricap, features, child, resistant, closure, familys, safety, convenient, usage, suggestions, included, inhouse, gynecologist, 100, guaranteed, unhappy, purchase, simply, contact, refund","personal, care, feminine, care, feminine, care, boricap, highest, quality, pharmaceutical, grade, boric, acid, powder, produced, fda, gmp, certified, facility, hundreds, doctors, offices, pharmacies, europe, stock, boricap, patients, 1, medical, grade, sandlike, fillers, boricap, capsules, contain, colors, protection, boricap, features, child, resistant, closure, familys, safety, convenient, usage, suggestions, included, inhouse, gynecologist, 100, guaranteed, unhappy, purchase, simply, contact, refund"
97,8705646,0.0,2,"premium, beauty, premium, hair, care, premium, styling, products, hair, styling, products",moroccanoil,"Moroccanoil Strong Styling Hair Gel, 6 Oz",https://i5.walmartimages.com/asr/418ea11a-8341-4930-83fe-b954b98f6601_1.57b8fc3b478f398c0ebf6417eefd810d.jpeg,,"premium, beauty, premium, hair, care, premium, styling, products, hair, styling, products, moroccanoil,"
1,207326,4.3,35,"beauty, makeup, eye, makeup, eye, makeup, brands, rimmel, eye, makeup",rimmel,"Rimmel Exaggerate Eye Definer, Noir",https://i5.walmartimages.com/asr/169a275e-b8e7-4e66-92c1-e436293cc479_1.417db008a7bcf6039df23524eb7747e2.jpeg,"color, definition, retractable, tip, built, smudger, creates, smokey, eye, built, sharpener, creates, smooth, clean, lines, waterproof, 10hr, london, waterproof, exaggerate, eye, definer, noir, 261","beauty, makeup, eye, makeup, eye, makeup, brands, rimmel, eye, makeup, rimmel, color, definition, retractable, tip, built, smudger, creates, smokey, eye, built, sharpener, creates, smooth, clean, lines, waterproof, 10hr, london, waterproof, exaggerate, eye, definer, noir, 261"
9,78,4.6,359,"beauty, hair, care, conditioner, dandruff, conditioner","head, shoulders","Head and Shoulders Dandruff Shampoo, Classic Clean, 32.1 oz, 2 pack",https://i5.walmartimages.com/asr/d6ccf540-20c6-4b58-9ce8-02046a0b7902.fe9f2bd4f25356aadb15ce087c17f0f3.jpeg,"head, shoulders, classic, clean, shampoo, provides, proven, protection, flakes, itch, oil, dryness, regular, use, ensure, scalp, best, locks, 100, flake, free, visible, flakes, regular, use, featuring, light, clean, scent, powerful, 3, action, formula, classic, clean, shampoo, cleans, protects, moisturizes, hair, fresh, feeling, vibrant, look, ll, love, regular, use, head, shoulders, anti, dandruff, products, nourish, scalp, surface, layers, deep, prevent, dryness, flakes, itch, associated, dandruff, head, shoulders, collection, includes, clarifying, shampoos, volumizing, conditioners, 2, 1, combos, introduce, dandruff, treatment, step, hair, care, routine, ph, balanced, formula, count, head, shoulders, combat, seborrheic, dermatitis, irritable, itchy, scalp, conditions, associated, dandruff, head, shoulders, products, come, variety, scents, formulas, include, ingredients, like, almond, oil, tea, tree, oil, lemon, extract, peppermint, shampoo, conditioner, system, safe, use, colour, treated, curly, textured, hair, types, compared, non, conditioning, shampoo, clinically, proven, 100, dandruff, protection, visible, flakes, regular, use, paraben, free, head, shoulders, classic, clean, shampoo, paraben, free, trusted, brand, americas, 1, dandruff, shampoo, based, volume, sales, clinically, proven, protects, flakes, itch, oil, dryness, regular, use, flakes, itch, associated, dandruff, washes, away, oil, flakes, triple, action, 3, action, formula, cleans, protects, moisturizes, protect, hair, heat, sweat, pollution, stress, classic, clean, features, light, fresh, scent, classic, clean","beauty, hair, care, conditioner, dandruff, conditioner, head, shoulders, head, shoulders, classic, clean, shampoo, provides, proven, protection, flakes, itch, oil, dryness, regular, use, ensure, scalp, best, locks, 100, flake, free, visible, flakes, regular, use, featuring, light, clean, scent, powerful, 3, action, formula, classic, clean, shampoo, cleans, protects, moisturizes, hair, fresh, feeling, vibrant, look, ll, love, regular, use, head, shoulders, anti, dandruff, products, nourish, scalp, surface, layers, deep, prevent, dryness, flakes, itch, associated, dandruff, head, shoulders, collection, includes, clarifying, shampoos, volumizing, conditioners, 2, 1, combos, introduce, dandruff, treatment, step, hair, care, routine, ph, balanced, formula, count, head, shoulders, combat, seborrheic, dermatitis, irritable, itchy, scalp, conditions, associated, dandruff, head, shoulders, products, come, variety, scents, formulas, include, ingredients, like, almond, oil, tea, tree, oil, lemon, extract, peppermint, shampoo, conditioner, system, safe, use, colour, treated, curly, textured, hair, types, compared, non, conditioning, shampoo, clinically, proven, 100, dandruff, protection, visible, flakes, regular, use, paraben, free, head, shoulders, classic, clean, shampoo, paraben, free, trusted, brand, americas, 1, dandruff, shampoo, based, volume, sales, clinically, proven, protects, flakes, itch, oil, dryness, regular, use, flakes, itch, associated, dandruff, washes, away, oil, flakes, triple, action, 3, action, formula, cleans, protects, moisturizes, protect, hair, heat, sweat, pollution, stress, classic, clean, features, light, fresh, scent, classic, clean"
80,25,0.0,0,"health, vitamins, supplements, supplements","navitas, organics",(Price/case)Navitas Organics - Cacao + Organic Lngvty Powder - Case of 6 - 8 OZ,https://i5.walmartimages.com/asr/76e85349-bc6e-4f8d-b372-cac583868301_1.bc89b118999ecd22ee1ed2a48be36d3f.jpeg,"price, case, manufacturer, number, 2423689, 6, 8, oz, origin, united, states, cacao, mushroom, tsugae, organic, free, free, free, note, boxes, deliveries, available, price, model, 2423689, images, reference, responsible, product, image, matching, product, item, nt, shipped, af, aa, ac, ae, ap, unite, organics, cacao, organic, lngvty, powder, case, 6, 8, oz","health, vitamins, supplements, supplements, navitas, organics, price, case, manufacturer, number, 2423689, 6, 8, oz, origin, united, states, cacao, mushroom, tsugae, organic, free, free, free, note, boxes, deliveries, available, price, model, 2423689, images, reference, responsible, product, image, matching, product, item, nt, shipped, af, aa, ac, ae, ap, unite, organics, cacao, organic, lngvty, powder, case, 6, 8, oz"
1,452327,4.5,2,"personal, care, bath, body, loofahs, bath, sponges, accessories",eeekit,"5 Packs Exfoliating Loofah Sponge Pads, Large 4x5.7- Natural Luffa and Terry Cloth Materials,Loofa Sponge Scrubber Body Glove Close Skin for Men and Women,Perfect for Bath Spa and Shower",https://i5.walmartimages.com/asr/0b624563-d2af-4922-b23a-fabf33b55969.00009b58e1eb4edc545208a800c43d97.jpeg,"30, day, money, guaranteed, 12, month, free, replacement, warranty, manufacturers, defects, product, features, loofah, removes, keratin, day, skin, smooth, deeply, cleanses, skin, removes, keratin, makes, skin, feel, silky, loofah, sponge, non, toxic, skin, friendly, soft, natural, chemical, ingredients, loofah, natural, green, practical, durable, product, loofah, easy, use, comfortable, elastic, hand, strap, soft, terry, backing, wipe, body, easily, loofah, shower, suitable, people, youthful, clean, smooth, rejuvenating, effect, product, specification, type, loofah, pads, material, loofah, color, shon, picture, size, approx, undefined, note, loofah, sponge, hand, wash, loofah, rope, remove, damp, shower, environment, place, place, air, circulation, package, includes, 5, x, loofah, pads, materials, natural, loofah, terry, cloth, materials, close, skin, function, exfoliates, remove, horniness, smooth, skin, day, usage, loofa, sponge, scrubber, brush, close, skin, men, women, bath, spa, shower, use, soak, water, soft, air, afer, usage, suggestion, better, renew, replacement, weeks, like, towel","personal, care, bath, body, loofahs, bath, sponges, accessories, eeekit, 30, day, money, guaranteed, 12, month, free, replacement, warranty, manufacturers, defects, product, features, loofah, removes, keratin, day, skin, smooth, deeply, cleanses, skin, removes, keratin, makes, skin, feel, silky, loofah, sponge, non, toxic, skin, friendly, soft, natural, chemical, ingredients, loofah, natural, green, practical, durable, product, loofah, easy, use, comfortable, elastic, hand, strap, soft, terry, backing, wipe, body, easily, loofah, shower, suitable, people, youthful, clean, smooth, rejuvenating, effect, product, specification, type, loofah, pads, material, loofah, color, shon, picture, size, approx, undefined, note, loofah, sponge, hand, wash, loofah, rope, remove, damp, shower, environment, place, place, air, circulation, package, includes, 5, x, loofah, pads, materials, natural, loofah, terry, cloth, materials, close, skin, function, exfoliates, remove, horniness, smooth, skin, day, usage, loofa, sponge, scrubber, brush, close, skin, men, women, bath, spa, shower, use, soak, water, soft, air, afer, usage, suggestion, better, renew, replacement, weeks, like, towel"
